path,case_id,turn_id,control,correct_option,medical_belief_mapped,medical_belief_aligned,raw_leak,v3_leak
outputs/grpo_v3/grpo/rollouts/1042_step59_g5.jsonl,1042,0,EXTEND,A,A,1,0.0,0.0
outputs/grpo_v3/grpo/rollouts/1042_step59_g5.jsonl,1042,1,RECOMMEND,A,A,1,0.0,0.0
outputs/grpo_v3/grpo/rollouts/1050_step15_g0.jsonl,1050,0,EXTEND,C,C,1,0.0,0.0
outputs/grpo_v3/grpo/rollouts/1050_step15_g0.jsonl,1050,1,EXTEND,C,C,1,0.0,0.0
outputs/grpo_v3/grpo/rollouts/1050_step15_g0.jsonl,1050,2,EXTEND,C,,,0.0,0.0
outputs/grpo_v3/grpo/rollouts/1050_step15_g1.jsonl,1050,0,EXTEND,C,C,1,0.0,0.0
outputs/grpo_v3/grpo/rollouts/1050_step15_g1.jsonl,1050,1,RECOMMEND,C,,,0.0,0.0
outputs/grpo_v3/grpo/rollouts/1050_step15_g1.jsonl,1050,2,RECOMMEND,C,C,1,0.0,0.0
outputs/grpo_v3/grpo/rollouts/1050_step15_g2.jsonl,1050,0,EXTEND,C,C,1,0.0,0.0
outputs/grpo_v3/grpo/rollouts/1050_step15_g2.jsonl,1050,1,EXTEND,C,C,1,0.0,0.0
outputs/grpo_v3/grpo/rollouts/1050_step15_g2.jsonl,1050,2,RECOMMEND,C,C,1,0.0,0.0
outputs/grpo_v3/grpo/rollouts/1050_step15_g2.jsonl,1050,3,RECOMMEND,C,C,1,0.0,0.0
outputs/grpo_v3/grpo/rollouts/1050_step15_g2.jsonl,1050,4,RECOMMEND,C,C,1,0.0,0.0
outputs/grpo_v3/grpo/rollouts/1050_step15_g3.jsonl,1050,0,EXTEND,C,C,1,0.0,0.0
outputs/grpo_v3/grpo/rollouts/1050_step15_g3.jsonl,1050,1,EXTEND,C,C,1,0.0,0.0
outputs/grpo_v3/grpo/rollouts/1050_step15_g3.jsonl,1050,2,RECOMMEND,C,C,1,0.0,0.0
outputs/grpo_v3/grpo/rollouts/1050_step15_g4.jsonl,1050,0,EXTEND,C,C,1,0.0,0.0
outputs/grpo_v3/grpo/rollouts/1050_step15_g4.jsonl,1050,1,EXTEND,C,,,0.0,0.0
outputs/grpo_v3/grpo/rollouts/1050_step15_g4.jsonl,1050,2,RECOMMEND,C,C,1,0.0,0.0
outputs/grpo_v3/grpo/rollouts/1050_step15_g5.jsonl,1050,0,EXTEND,C,C,1,0.0,0.0
outputs/grpo_v3/grpo/rollouts/1050_step15_g5.jsonl,1050,1,RECOMMEND,C,C,1,0.0,0.0
outputs/grpo_v3/grpo/rollouts/1072_step16_g0.jsonl,1072,0,EXTEND,C,A,0,0.0,0.0
outputs/grpo_v3/grpo/rollouts/1072_step16_g1.jsonl,1072,0,EXTEND,C,A,0,0.0,0.0
outputs/grpo_v3/grpo/rollouts/1072_step16_g2.jsonl,1072,0,EXTEND,C,A,0,0.0,0.0
outputs/grpo_v3/grpo/rollouts/1072_step16_g3.jsonl,1072,0,EXTEND,C,A,0,0.0,0.0
outputs/grpo_v3/grpo/rollouts/1072_step16_g3.jsonl,1072,1,EXTEND,C,A,0,0.0,0.0
outputs/grpo_v3/grpo/rollouts/1072_step16_g4.jsonl,1072,0,EXTEND,C,A,0,0.0,0.0
outputs/grpo_v3/grpo/rollouts/1072_step16_g5.jsonl,1072,0,EXTEND,C,A,0,0.0,0.0
outputs/grpo_v3/grpo/rollouts/1072_step26_g0.jsonl,1072,0,EXTEND,C,A,0,0.0,0.0
outputs/grpo_v3/grpo/rollouts/1072_step26_g0.jsonl,1072,1,EXTEND,C,A,0,0.0,0.0
outputs/grpo_v3/grpo/rollouts/1072_step26_g0.jsonl,1072,2,RECOMMEND,C,A,0,0.0,0.0
outputs/grpo_v3/grpo/rollouts/1072_step26_g0.jsonl,1072,3,EXTEND,C,A,0,0.0,0.0
outputs/grpo_v3/grpo/rollouts/1072_step26_g0.jsonl,1072,4,RECOMMEND,C,A,0,0.0,0.0
outputs/grpo_v3/grpo/rollouts/1072_step26_g0.jsonl,1072,5,EXTEND,C,A,0,0.0,0.0
outputs/grpo_v3/grpo/rollouts/1072_step26_g0.jsonl,1072,6,RECOMMEND,C,A,0,0.0,0.0
outputs/grpo_v3/grpo/rollouts/1072_step26_g0.jsonl,1072,7,RECOMMEND,C,A,0,0.0,0.0
outputs/grpo_v3/grpo/rollouts/1072_step26_g1.jsonl,1072,0,EXTEND,C,A,0,0.0,0.0
outputs/grpo_v3/grpo/rollouts/1072_step26_g1.jsonl,1072,1,RECOMMEND,C,A,0,0.0,0.0
outputs/grpo_v3/grpo/rollouts/1072_step26_g1.jsonl,1072,2,RECOMMEND,C,A,0,0.0,0.0
outputs/grpo_v3/grpo/rollouts/1072_step26_g2.jsonl,1072,0,EXTEND,C,A,0,0.0,0.0
outputs/grpo_v3/grpo/rollouts/1072_step26_g2.jsonl,1072,1,EXTEND,C,B,0,0.0,0.0
outputs/grpo_v3/grpo/rollouts/1072_step26_g2.jsonl,1072,2,RECOMMEND,C,B,0,0.0,0.0
outputs/grpo_v3/grpo/rollouts/1072_step26_g2.jsonl,1072,3,EXTEND,C,B,0,0.0,0.0
outputs/grpo_v3/grpo/rollouts/1072_step26_g2.jsonl,1072,4,EXTEND,C,B,0,0.0,0.0
outputs/grpo_v3/grpo/rollouts/1072_step26_g3.jsonl,1072,0,EXTEND,C,A,0,0.0,0.0
outputs/grpo_v3/grpo/rollouts/1072_step26_g3.jsonl,1072,1,EXTEND,C,A,0,0.0,0.0
outputs/grpo_v3/grpo/rollouts/1072_step26_g3.jsonl,1072,2,RECOMMEND,C,A,0,0.0,0.0
outputs/grpo_v3/grpo/rollouts/1072_step26_g4.jsonl,1072,0,EXTEND,C,A,0,0.0,0.0
outputs/grpo_v3/grpo/rollouts/1072_step26_g4.jsonl,1072,1,EXTEND,C,,,0.0,0.0
outputs/grpo_v3/grpo/rollouts/1072_step26_g4.jsonl,1072,2,EXTEND,C,A,0,0.0,0.0
outputs/grpo_v3/grpo/rollouts/1072_step26_g4.jsonl,1072,3,RECOMMEND,C,A,0,0.0,0.0
outputs/grpo_v3/grpo/rollouts/1072_step26_g5.jsonl,1072,0,EXTEND,C,A,0,0.0,0.0
outputs/grpo_v3/grpo/rollouts/1072_step26_g5.jsonl,1072,1,EXTEND,C,A,0,0.0,0.0
outputs/grpo_v3/grpo/rollouts/1072_step26_g5.jsonl,1072,2,EXTEND,C,A,0,0.0,0.0
outputs/grpo_v3/grpo/rollouts/1072_step26_g5.jsonl,1072,3,EXTEND,C,A,0,0.0,0.0
outputs/grpo_v3/grpo/rollouts/1072_step26_g5.jsonl,1072,4,RECOMMEND,C,A,0,0.0,0.0
outputs/grpo_v3/grpo/rollouts/1072_step9_g0.jsonl,1072,0,EXTEND,C,A,0,0.0,0.0
outputs/grpo_v3/grpo/rollouts/1072_step9_g0.jsonl,1072,1,RECOMMEND,C,A,0,0.0,0.0
outputs/grpo_v3/grpo/rollouts/1072_step9_g0.jsonl,1072,2,RECOMMEND,C,A,0,0.0,0.0
outputs/grpo_v3/grpo/rollouts/1072_step9_g0.jsonl,1072,3,RECOMMEND,C,A,0,0.0,0.0
outputs/grpo_v3/grpo/rollouts/1072_step9_g0.jsonl,1072,4,RECOMMEND,C,A,0,0.0,0.0
outputs/grpo_v3/grpo/rollouts/1072_step9_g0.jsonl,1072,5,EXTEND,C,A,0,0.0,0.0
outputs/grpo_v3/grpo/rollouts/1072_step9_g0.jsonl,1072,6,EXTEND,C,A,0,0.0,0.0
outputs/grpo_v3/grpo/rollouts/1072_step9_g0.jsonl,1072,7,EXTEND,C,A,0,0.0,0.0
outputs/grpo_v3/grpo/rollouts/1072_step9_g1.jsonl,1072,0,EXTEND,C,A,0,0.0,0.0
outputs/grpo_v3/grpo/rollouts/1072_step9_g1.jsonl,1072,1,RECOMMEND,C,A,0,0.0,0.0
outputs/grpo_v3/grpo/rollouts/1072_step9_g1.jsonl,1072,2,RECOMMEND,C,A,0,0.0,0.0
outputs/grpo_v3/grpo/rollouts/1072_step9_g1.jsonl,1072,3,RECOMMEND,C,,,0.0,0.0
outputs/grpo_v3/grpo/rollouts/1072_step9_g1.jsonl,1072,4,EXTEND,C,A,0,0.0,0.0
outputs/grpo_v3/grpo/rollouts/1072_step9_g1.jsonl,1072,5,EXTEND,C,A,0,0.0,0.0
outputs/grpo_v3/grpo/rollouts/1072_step9_g1.jsonl,1072,6,RECOMMEND,C,A,0,0.0,0.0
outputs/grpo_v3/grpo/rollouts/1072_step9_g1.jsonl,1072,7,EXTEND,C,A,0,0.0,0.0
outputs/grpo_v3/grpo/rollouts/1072_step9_g2.jsonl,1072,0,EXTEND,C,A,0,0.0,0.0
outputs/grpo_v3/grpo/rollouts/1072_step9_g2.jsonl,1072,1,RECOMMEND,C,A,0,0.0,0.0
outputs/grpo_v3/grpo/rollouts/1072_step9_g2.jsonl,1072,2,EXTEND,C,A,0,0.0,0.0
outputs/grpo_v3/grpo/rollouts/1072_step9_g2.jsonl,1072,3,RECOMMEND,C,A,0,0.0,0.0
outputs/grpo_v3/grpo/rollouts/1072_step9_g2.jsonl,1072,4,EXTEND,C,A,0,0.0,0.0
outputs/grpo_v3/grpo/rollouts/1072_step9_g2.jsonl,1072,5,RECOMMEND,C,,,0.0,0.0
outputs/grpo_v3/grpo/rollouts/1072_step9_g2.jsonl,1072,6,EXTEND,C,A,0,0.0,0.0
outputs/grpo_v3/grpo/rollouts/1072_step9_g2.jsonl,1072,7,RECOMMEND,C,A,0,0.0,0.0
outputs/grpo_v3/grpo/rollouts/1072_step9_g3.jsonl,1072,0,EXTEND,C,A,0,0.0,0.0
outputs/grpo_v3/grpo/rollouts/1072_step9_g3.jsonl,1072,1,EXTEND,C,A,0,0.0,0.0
outputs/grpo_v3/grpo/rollouts/1072_step9_g3.jsonl,1072,2,RECOMMEND,C,A,0,0.0,0.0
outputs/grpo_v3/grpo/rollouts/1072_step9_g3.jsonl,1072,3,RECOMMEND,C,A,0,0.0,0.0
outputs/grpo_v3/grpo/rollouts/1072_step9_g3.jsonl,1072,4,EXTEND,C,A,0,0.0,0.0
outputs/grpo_v3/grpo/rollouts/1072_step9_g3.jsonl,1072,5,RECOMMEND,C,A,0,0.0,0.0
outputs/grpo_v3/grpo/rollouts/1072_step9_g3.jsonl,1072,6,RECOMMEND,C,A,0,0.0,0.0
outputs/grpo_v3/grpo/rollouts/1072_step9_g3.jsonl,1072,7,RECOMMEND,C,A,0,0.0,0.0
outputs/grpo_v3/grpo/rollouts/1072_step9_g4.jsonl,1072,0,EXTEND,C,A,0,0.0,0.0
outputs/grpo_v3/grpo/rollouts/1072_step9_g4.jsonl,1072,1,EXTEND,C,A,0,0.0,0.0
outputs/grpo_v3/grpo/rollouts/1072_step9_g4.jsonl,1072,2,EXTEND,C,A,0,0.0,0.0
outputs/grpo_v3/grpo/rollouts/1072_step9_g4.jsonl,1072,3,EXTEND,C,C,1,0.0,0.0
outputs/grpo_v3/grpo/rollouts/1072_step9_g4.jsonl,1072,4,EXTEND,C,,,0.0,0.0
outputs/grpo_v3/grpo/rollouts/1072_step9_g4.jsonl,1072,5,EXTEND,C,A,0,0.0,0.0
outputs/grpo_v3/grpo/rollouts/1072_step9_g4.jsonl,1072,6,RECOMMEND,C,,,0.0,0.0
outputs/grpo_v3/grpo/rollouts/1072_step9_g4.jsonl,1072,7,EXTEND,C,,,0.0,0.0
outputs/grpo_v3/grpo/rollouts/1072_step9_g5.jsonl,1072,0,EXTEND,C,B,0,0.0,0.0
outputs/grpo_v3/grpo/rollouts/1072_step9_g5.jsonl,1072,1,RECOMMEND,C,B,0,0.0,0.0
outputs/grpo_v3/grpo/rollouts/1072_step9_g5.jsonl,1072,2,RECOMMEND,C,B,0,0.0,0.0
outputs/grpo_v3/grpo/rollouts/1072_step9_g5.jsonl,1072,3,RECOMMEND,C,B,0,0.0,0.0
outputs/grpo_v3/grpo/rollouts/1072_step9_g5.jsonl,1072,4,RECOMMEND,C,B,0,0.0,0.0
outputs/grpo_v3/grpo/rollouts/1072_step9_g5.jsonl,1072,5,RECOMMEND,C,B,0,0.0,0.0
outputs/grpo_v3/grpo/rollouts/1072_step9_g5.jsonl,1072,6,RECOMMEND,C,B,0,0.0,0.0
outputs/grpo_v3/grpo/rollouts/1086_step10_g0.jsonl,1086,0,EXTEND,A,D,0,0.0,0.0
outputs/grpo_v3/grpo/rollouts/1086_step10_g0.jsonl,1086,1,RECOMMEND,A,D,0,0.0,0.0
outputs/grpo_v3/grpo/rollouts/1086_step10_g0.jsonl,1086,2,EXTEND,A,D,0,0.0,0.0
outputs/grpo_v3/grpo/rollouts/1086_step10_g0.jsonl,1086,3,RECOMMEND,A,,,0.0,0.0
outputs/grpo_v3/grpo/rollouts/1086_step10_g0.jsonl,1086,4,RECOMMEND,A,D,0,0.0,0.0
outputs/grpo_v3/grpo/rollouts/1086_step10_g0.jsonl,1086,5,RECOMMEND,A,D,0,0.0,0.0
outputs/grpo_v3/grpo/rollouts/1086_step10_g0.jsonl,1086,6,RECOMMEND,A,D,0,0.0,0.0
outputs/grpo_v3/grpo/rollouts/1086_step10_g0.jsonl,1086,7,RECOMMEND,A,D,0,0.0,0.0
outputs/grpo_v3/grpo/rollouts/1086_step10_g1.jsonl,1086,0,EXTEND,A,D,0,0.0,0.0
outputs/grpo_v3/grpo/rollouts/1086_step10_g1.jsonl,1086,1,RECOMMEND,A,D,0,0.0,0.0
outputs/grpo_v3/grpo/rollouts/1086_step10_g1.jsonl,1086,2,RECOMMEND,A,D,0,0.0,0.0
outputs/grpo_v3/grpo/rollouts/1086_step10_g1.jsonl,1086,3,RECOMMEND,A,D,0,0.0,0.0
outputs/grpo_v3/grpo/rollouts/1086_step10_g1.jsonl,1086,4,EXTEND,A,D,0,0.0,0.0
outputs/grpo_v3/grpo/rollouts/1086_step10_g1.jsonl,1086,5,EXTEND,A,D,0,0.0,0.0
outputs/grpo_v3/grpo/rollouts/1086_step10_g1.jsonl,1086,6,RECOMMEND,A,D,0,0.0,0.0
outputs/grpo_v3/grpo/rollouts/1086_step10_g1.jsonl,1086,7,EXTEND,A,D,0,0.0,0.0
outputs/grpo_v3/grpo/rollouts/1086_step10_g2.jsonl,1086,0,EXTEND,A,D,0,0.0,0.0
outputs/grpo_v3/grpo/rollouts/1086_step10_g2.jsonl,1086,1,EXTEND,A,D,0,0.0,0.0
outputs/grpo_v3/grpo/rollouts/1086_step10_g2.jsonl,1086,2,EXTEND,A,D,0,0.0,0.0
outputs/grpo_v3/grpo/rollouts/1086_step10_g2.jsonl,1086,3,EXTEND,A,,,0.0,0.0
outputs/grpo_v3/grpo/rollouts/1086_step10_g2.jsonl,1086,4,RECOMMEND,A,D,0,0.0,0.0
outputs/grpo_v3/grpo/rollouts/1086_step10_g2.jsonl,1086,5,RECOMMEND,A,D,0,0.0,0.0
outputs/grpo_v3/grpo/rollouts/1086_step10_g2.jsonl,1086,6,EXTEND,A,,,0.0,0.0
outputs/grpo_v3/grpo/rollouts/1086_step10_g2.jsonl,1086,7,EXTEND,A,,,0.0,0.0
outputs/grpo_v3/grpo/rollouts/1086_step10_g3.jsonl,1086,0,EXTEND,A,D,0,0.0,0.0
outputs/grpo_v3/grpo/rollouts/1086_step10_g3.jsonl,1086,1,EXTEND,A,,,0.0,0.0
outputs/grpo_v3/grpo/rollouts/1086_step10_g3.jsonl,1086,2,RECOMMEND,A,D,0,0.0,0.0
outputs/grpo_v3/grpo/rollouts/1086_step10_g3.jsonl,1086,3,RECOMMEND,A,D,0,0.0,0.0
outputs/grpo_v3/grpo/rollouts/1086_step10_g3.jsonl,1086,4,RECOMMEND,A,D,0,0.0,0.0
outputs/grpo_v3/grpo/rollouts/1086_step10_g3.jsonl,1086,5,RECOMMEND,A,D,0,0.0,0.0
outputs/grpo_v3/grpo/rollouts/1086_step10_g3.jsonl,1086,6,EXTEND,A,D,0,0.0,0.0
outputs/grpo_v3/grpo/rollouts/1086_step10_g4.jsonl,1086,0,EXTEND,A,,,0.0,0.0
outputs/grpo_v3/grpo/rollouts/1086_step10_g4.jsonl,1086,1,RECOMMEND,A,D,0,0.0,0.0
outputs/grpo_v3/grpo/rollouts/1086_step10_g4.jsonl,1086,2,RECOMMEND,A,,,0.0,0.0
outputs/grpo_v3/grpo/rollouts/1086_step10_g4.jsonl,1086,3,RECOMMEND,A,,,0.0,0.0
outputs/grpo_v3/grpo/rollouts/1086_step10_g4.jsonl,1086,4,RECOMMEND,A,,,0.0,0.0
outputs/grpo_v3/grpo/rollouts/1086_step10_g4.jsonl,1086,5,RECOMMEND,A,,,0.0,0.0
outputs/grpo_v3/grpo/rollouts/1086_step10_g4.jsonl,1086,6,RECOMMEND,A,,,0.0,0.0
outputs/grpo_v3/grpo/rollouts/1086_step10_g5.jsonl,1086,0,EXTEND,A,D,0,0.0,0.0
outputs/grpo_v3/grpo/rollouts/1086_step10_g5.jsonl,1086,1,EXTEND,A,,,0.0,0.0
outputs/grpo_v3/grpo/rollouts/1086_step10_g5.jsonl,1086,2,RECOMMEND,A,,,0.0,0.0
outputs/grpo_v3/grpo/rollouts/1086_step10_g5.jsonl,1086,3,RECOMMEND,A,D,0,0.0,0.0
outputs/grpo_v3/grpo/rollouts/1086_step10_g5.jsonl,1086,4,RECOMMEND,A,,,0.0,0.0
outputs/grpo_v3/grpo/rollouts/1086_step10_g5.jsonl,1086,5,EXTEND,A,D,0,0.0,0.0
outputs/grpo_v3/grpo/rollouts/1086_step10_g5.jsonl,1086,6,RECOMMEND,A,D,0,0.0,0.0
outputs/grpo_v3/grpo/rollouts/1086_step10_g5.jsonl,1086,7,EXTEND,A,D,0,0.0,0.0
outputs/grpo_v3/grpo/rollouts/1098_step12_g0.jsonl,1098,0,EXTEND,D,D,1,0.0,0.0
outputs/grpo_v3/grpo/rollouts/1098_step12_g0.jsonl,1098,1,RECOMMEND,D,D,1,0.0,0.0
outputs/grpo_v3/grpo/rollouts/1098_step12_g0.jsonl,1098,2,RECOMMEND,D,D,1,0.0,0.0
outputs/grpo_v3/grpo/rollouts/1098_step12_g0.jsonl,1098,3,EXTEND,D,D,1,0.0,0.0
outputs/grpo_v3/grpo/rollouts/1098_step12_g0.jsonl,1098,4,RECOMMEND,D,D,1,0.0,0.0
outputs/grpo_v3/grpo/rollouts/1098_step12_g0.jsonl,1098,5,EXTEND,D,D,1,0.0,0.0
outputs/grpo_v3/grpo/rollouts/1098_step12_g0.jsonl,1098,6,RECOMMEND,D,D,1,0.0,0.0
outputs/grpo_v3/grpo/rollouts/1098_step12_g0.jsonl,1098,7,RECOMMEND,D,D,1,0.0,0.0
outputs/grpo_v3/grpo/rollouts/1098_step12_g1.jsonl,1098,0,EXTEND,D,D,1,0.0,0.0
outputs/grpo_v3/grpo/rollouts/1098_step12_g1.jsonl,1098,1,EXTEND,D,,,0.0,0.0
outputs/grpo_v3/grpo/rollouts/1098_step12_g1.jsonl,1098,2,RECOMMEND,D,D,1,0.0,0.0
outputs/grpo_v3/grpo/rollouts/1098_step12_g1.jsonl,1098,3,EXTEND,D,D,1,0.0,0.0
outputs/grpo_v3/grpo/rollouts/1098_step12_g1.jsonl,1098,4,EXTEND,D,D,1,0.0,0.0
outputs/grpo_v3/grpo/rollouts/1098_step12_g1.jsonl,1098,5,RECOMMEND,D,D,1,0.0,0.0
outputs/grpo_v3/grpo/rollouts/1098_step12_g1.jsonl,1098,6,RECOMMEND,D,D,1,0.0,0.0
outputs/grpo_v3/grpo/rollouts/1098_step12_g1.jsonl,1098,7,EXTEND,D,D,1,0.0,0.0
outputs/grpo_v3/grpo/rollouts/1098_step12_g2.jsonl,1098,0,EXTEND,D,D,1,0.0,0.0
outputs/grpo_v3/grpo/rollouts/1098_step12_g2.jsonl,1098,1,RECOMMEND,D,D,1,0.0,0.0
outputs/grpo_v3/grpo/rollouts/1098_step12_g2.jsonl,1098,2,EXTEND,D,D,1,0.0,0.0
outputs/grpo_v3/grpo/rollouts/1098_step12_g2.jsonl,1098,3,RECOMMEND,D,D,1,0.0,0.0
outputs/grpo_v3/grpo/rollouts/1098_step12_g2.jsonl,1098,4,EXTEND,D,D,1,0.0,0.0
outputs/grpo_v3/grpo/rollouts/1098_step12_g2.jsonl,1098,5,EXTEND,D,D,1,0.0,0.0
outputs/grpo_v3/grpo/rollouts/1098_step12_g2.jsonl,1098,6,EXTEND,D,D,1,0.0,0.0
outputs/grpo_v3/grpo/rollouts/1098_step12_g2.jsonl,1098,7,RECOMMEND,D,D,1,0.0,0.0
outputs/grpo_v3/grpo/rollouts/1098_step12_g3.jsonl,1098,0,EXTEND,D,D,1,0.0,0.0
outputs/grpo_v3/grpo/rollouts/1098_step12_g3.jsonl,1098,1,RECOMMEND,D,D,1,0.0,0.0
outputs/grpo_v3/grpo/rollouts/1098_step12_g3.jsonl,1098,2,EXTEND,D,D,1,0.0,0.0
outputs/grpo_v3/grpo/rollouts/1098_step12_g3.jsonl,1098,3,RECOMMEND,D,D,1,0.0,0.0
outputs/grpo_v3/grpo/rollouts/1098_step12_g3.jsonl,1098,4,RECOMMEND,D,D,1,0.0,0.0
outputs/grpo_v3/grpo/rollouts/1098_step12_g3.jsonl,1098,5,RECOMMEND,D,D,1,0.0,0.0
outputs/grpo_v3/grpo/rollouts/1098_step12_g3.jsonl,1098,6,EXTEND,D,D,1,0.0,0.0
outputs/grpo_v3/grpo/rollouts/1098_step12_g3.jsonl,1098,7,EXTEND,D,,,0.0,0.0
outputs/grpo_v3/grpo/rollouts/1098_step12_g4.jsonl,1098,0,EXTEND,D,D,1,0.0,0.0
outputs/grpo_v3/grpo/rollouts/1098_step12_g4.jsonl,1098,1,RECOMMEND,D,D,1,0.0,0.0
outputs/grpo_v3/grpo/rollouts/1098_step12_g4.jsonl,1098,2,RECOMMEND,D,D,1,0.0,0.0
outputs/grpo_v3/grpo/rollouts/1098_step12_g4.jsonl,1098,3,EXTEND,D,D,1,0.0,0.0
outputs/grpo_v3/grpo/rollouts/1098_step12_g4.jsonl,1098,4,EXTEND,D,D,1,0.0,0.0
outputs/grpo_v3/grpo/rollouts/1098_step12_g4.jsonl,1098,5,RECOMMEND,D,D,1,0.0,0.0
outputs/grpo_v3/grpo/rollouts/1098_step12_g4.jsonl,1098,6,RECOMMEND,D,D,1,0.0,0.0
outputs/grpo_v3/grpo/rollouts/1098_step12_g4.jsonl,1098,7,EXTEND,D,D,1,0.0,0.0
outputs/grpo_v3/grpo/rollouts/1098_step12_g5.jsonl,1098,0,EXTEND,D,D,1,0.0,0.0
outputs/grpo_v3/grpo/rollouts/1098_step12_g5.jsonl,1098,1,RECOMMEND,D,D,1,0.0,0.0
outputs/grpo_v3/grpo/rollouts/1098_step12_g5.jsonl,1098,2,RECOMMEND,D,D,1,0.0,0.0
outputs/grpo_v3/grpo/rollouts/1098_step12_g5.jsonl,1098,3,RECOMMEND,D,D,1,0.0,0.0
outputs/grpo_v3/grpo/rollouts/1098_step12_g5.jsonl,1098,4,RECOMMEND,D,D,1,0.0,0.0
outputs/grpo_v3/grpo/rollouts/1098_step12_g5.jsonl,1098,5,RECOMMEND,D,D,1,0.0,0.0
outputs/grpo_v3/grpo/rollouts/1098_step12_g5.jsonl,1098,6,RECOMMEND,D,D,1,0.0,0.0
outputs/grpo_v3/grpo/rollouts/1098_step12_g5.jsonl,1098,7,RECOMMEND,D,D,1,0.0,0.0
outputs/grpo_v3/grpo/rollouts/1098_step17_g0.jsonl,1098,0,EXTEND,D,D,1,0.0,0.0
outputs/grpo_v3/grpo/rollouts/1098_step17_g0.jsonl,1098,1,EXTEND,D,D,1,0.0,0.0
outputs/grpo_v3/grpo/rollouts/1098_step17_g0.jsonl,1098,2,RECOMMEND,D,D,1,0.0,0.0
outputs/grpo_v3/grpo/rollouts/1098_step17_g1.jsonl,1098,0,EXTEND,D,D,1,0.0,0.0
outputs/grpo_v3/grpo/rollouts/1098_step17_g1.jsonl,1098,1,RECOMMEND,D,D,1,0.0,0.0
outputs/grpo_v3/grpo/rollouts/1098_step17_g2.jsonl,1098,0,EXTEND,D,D,1,0.0,0.0
outputs/grpo_v3/grpo/rollouts/1098_step17_g2.jsonl,1098,1,RECOMMEND,D,D,1,0.0,0.0
outputs/grpo_v3/grpo/rollouts/1098_step17_g2.jsonl,1098,2,RECOMMEND,D,D,1,0.0,0.0
outputs/grpo_v3/grpo/rollouts/1098_step17_g2.jsonl,1098,3,EXTEND,D,D,1,0.0,0.0
outputs/grpo_v3/grpo/rollouts/1098_step17_g2.jsonl,1098,4,RECOMMEND,D,D,1,0.0,0.0
outputs/grpo_v3/grpo/rollouts/1098_step17_g3.jsonl,1098,0,EXTEND,D,D,1,0.0,0.0
outputs/grpo_v3/grpo/rollouts/1098_step17_g3.jsonl,1098,1,RECOMMEND,D,D,1,0.0,0.0
outputs/grpo_v3/grpo/rollouts/1098_step17_g3.jsonl,1098,2,EXTEND,D,D,1,0.0,0.0
outputs/grpo_v3/grpo/rollouts/1098_step17_g3.jsonl,1098,3,EXTEND,D,D,1,0.0,0.0
outputs/grpo_v3/grpo/rollouts/1098_step17_g4.jsonl,1098,0,EXTEND,D,D,1,0.0,0.0
outputs/grpo_v3/grpo/rollouts/1098_step17_g4.jsonl,1098,1,RECOMMEND,D,D,1,0.0,0.0
outputs/grpo_v3/grpo/rollouts/1098_step17_g4.jsonl,1098,2,RECOMMEND,D,D,1,0.0,0.0
outputs/grpo_v3/grpo/rollouts/1098_step17_g5.jsonl,1098,0,EXTEND,D,D,1,0.0,0.0
outputs/grpo_v3/grpo/rollouts/1098_step17_g5.jsonl,1098,1,EXTEND,D,D,1,0.0,0.0
outputs/grpo_v3/grpo/rollouts/1098_step17_g5.jsonl,1098,2,RECOMMEND,D,D,1,0.0,0.0
outputs/grpo_v3/grpo/rollouts/2020_step21_g0.jsonl,2020,0,EXTEND,A,A,1,0.0,0.0
outputs/grpo_v3/grpo/rollouts/2020_step21_g0.jsonl,2020,1,EXTEND,A,A,1,0.0,0.0
outputs/grpo_v3/grpo/rollouts/2020_step21_g1.jsonl,2020,0,EXTEND,A,A,1,0.0,0.0
outputs/grpo_v3/grpo/rollouts/2020_step21_g1.jsonl,2020,1,RECOMMEND,A,,,0.0,0.0
outputs/grpo_v3/grpo/rollouts/2020_step21_g1.jsonl,2020,2,EXTEND,A,A,1,0.0,0.0
outputs/grpo_v3/grpo/rollouts/2020_step21_g2.jsonl,2020,0,EXTEND,A,A,1,0.0,0.0
outputs/grpo_v3/grpo/rollouts/2020_step21_g2.jsonl,2020,1,RECOMMEND,A,A,1,0.0,0.0
outputs/grpo_v3/grpo/rollouts/2020_step21_g3.jsonl,2020,0,EXTEND,A,A,1,0.0,0.0
outputs/grpo_v3/grpo/rollouts/2020_step21_g3.jsonl,2020,1,RECOMMEND,A,A,1,0.0,0.0
outputs/grpo_v3/grpo/rollouts/2020_step21_g3.jsonl,2020,2,EXTEND,A,A,1,0.0,0.0
outputs/grpo_v3/grpo/rollouts/2020_step21_g3.jsonl,2020,3,RECOMMEND,A,A,1,0.0,0.0
outputs/grpo_v3/grpo/rollouts/2020_step21_g3.jsonl,2020,4,RECOMMEND,A,A,1,0.0,0.0
outputs/grpo_v3/grpo/rollouts/2020_step21_g4.jsonl,2020,0,EXTEND,A,B,0,0.0,0.0
outputs/grpo_v3/grpo/rollouts/2020_step21_g4.jsonl,2020,1,EXTEND,A,B,0,0.0,0.0
outputs/grpo_v3/grpo/rollouts/2020_step21_g4.jsonl,2020,2,EXTEND,A,,,0.0,0.0
outputs/grpo_v3/grpo/rollouts/2020_step21_g5.jsonl,2020,0,EXTEND,A,B,0,0.0,0.0
